,event_id,PhysicalDataID,Station,Date,YSI,Time,Datetime,FlowDirection,VegetationRank,FieldComments_WQ,DataCorrectionComments,SamplingAltered,MeshSize,SamplingID,InvertDataID,ConditionCode,SetTime,FlowMeterSpeed,FlowMeterStart,FlowMeterEnd,FieldComments,InvertCode,SampleVolume,SampleID,Attribute,wet_mass,dry_mass,condition,SampleAltered,SubsampleNumber,DilutionVolume,Flag_SAMP,Comment_SAMP,Flag_LAB,Comment_LAB
63,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,4.2100000000000026E-2,1.2100000000000222E-2,N,NA,NA,NA,,,,
64,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,<0.001,<0.001,Y,NA,NA,NA,,,,
65,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,4.7000000000001485E-3,1.1000000000001009E-3,N,NA,NA,NA,,,,
66,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,<0.001,<0.001,N,NA,NA,NA,,,,
67,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,2.8999999999999027E-3,<0.001,N,NA,NA,NA,,,,
68,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,1.3999999999998458E-3,<0.001,N,NA,NA,NA,,,,
69,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,1.5000000000000568E-3,<0.001,N,NA,NA,NA,,,,
70,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,3.6999999999998145E-3,<0.001,Y,NA,NA,NA,,,,
71,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,2.0999999999999908E-3,<0.001,N,NA,NA,NA,,,,
72,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,2.2000000000002018E-3,<0.001,N,NA,NA,NA,,,,
73,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,1.7999999999998018E-3,<0.001,N,NA,NA,NA,,,,
74,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,1.3000000000000789E-3,<0.001,N,NA,NA,NA,,,,
75,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,3.8499999999999979E-2,1.2100000000000222E-2,N,NA,NA,NA,,,,
76,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,7.4999999999998401E-3,1.1999999999998678E-3,Y,NA,NA,NA,,,,
77,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,2.2999999999999687E-3,<0.001,N,NA,NA,NA,,,,
78,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,1.5200000000000102E-2,3.2000000000000917E-3,N,NA,NA,NA,,,,
79,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,8.6899999999999977E-2,3.2399999999999984E-2,N,NA,NA,NA,,,,
80,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,4.1000000000002146E-3,<0.001,N,NA,NA,NA,,,,
81,STTD_2023-07-10 10:55:00,NA,STTD,7/10/2023,2,10:55:00,7/10/2023 10:55,U,2,NA,NA,N,500,NA,NA,1,10,Low,985777,974573,John boat trolling motor,NA,NA,20230710_1055_STTD_DRIFT,Drift Invertebrates,2.0399999999999974E-2,4.3999999999999595E-3,N,NA,NA,NA,,,,
82,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,1.1000000000001009E-3,<0.001,N,NA,NA,NA,,,,
83,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,<0.001,<0.001,N,NA,NA,NA,,,,
84,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,0.10739999999999972,3.8699999999999957E-2,N,NA,NA,NA,,,,
85,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,2.8099999999999792E-2,1.2599999999999945E-2,N,NA,NA,NA,,,,
86,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,5.4800000000000182E-2,3.2500000000000195E-2,N,NA,NA,NA,,,,
87,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,1.7000000000000348E-3,<0.001,N,NA,NA,NA,,,,
88,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,1.2700000000000156E-2,2.4000000000001798E-3,N,NA,NA,NA,,,,
89,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,1.9000000000000128E-3,<0.001,N,NA,NA,NA,,,,
90,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,1.4000000000002899E-3,<0.001,N,NA,NA,NA,,,,
91,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,1.4599999999999724E-2,3.3999999999996255E-3,N,NA,NA,NA,,,,
92,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,1.3000000000000789E-3,<0.001,N,NA,NA,NA,,,,
93,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,0.17749999999999977,4.9399999999999888E-2,N,NA,NA,NA,,,,
94,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,8.3000000000001961E-3,1.5000000000000568E-3,N,NA,NA,NA,,,,
95,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,1.9200000000000106E-2,4.0000000000000036E-3,N,NA,NA,NA,,,,
96,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,4.8300000000000232E-2,1.089999999999991E-2,N,NA,NA,NA,,,,
97,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,2.1999999999997577E-3,<0.001,N,NA,NA,NA,,,,
98,STTD_2023-08-08 11:30:00,NA,STTD,8/8/2023,3,11:30:00,8/8/2023 11:30,U,2,Forgot light attenuation meter @ office. None taken.,NA,N,500,NA,NA,1,10,Low,949368,938722,John boat w/ motor,NA,NA,20230808_1130_STTD_DRIFT,Drift Invertebrates,0.11639999999999961,1.6199999999999992E-2,N,NA,NA,NA,,,,
99,STTD_2023-10-03 11:03:00,NA,STTD,10/3/2023,1,11:03:00,10/3/2023 11:03,D,2,End of pole on light attenuation.,corrected 25% surface irradiance from 424.6 to 434.6,N,500,NA,NA,1,10,Low,879034,875929,Off screw trap on ebb tide,NA,NA,20231003_1103_STTD_DRIFT,Drift Invertebrates,<0.001,<0.001,N,NA,NA,NA,,,,
100,STTD_2023-10-03 11:03:00,NA,STTD,10/3/2023,1,11:03:00,10/3/2023 11:03,D,2,End of pole on light attenuation.,corrected 25% surface irradiance from 424.6 to 434.6,N,500,NA,NA,1,10,Low,879034,875929,Off screw trap on ebb tide,NA,NA,20231003_1103_STTD_DRIFT,Drift Invertebrates,4.5999999999999375E-3,<0.001,N,NA,NA,NA,,,,
101,STTD_2023-10-03 11:03:00,NA,STTD,10/3/2023,1,11:03:00,10/3/2023 11:03,D,2,End of pole on light attenuation.,corrected 25% surface irradiance from 424.6 to 434.6,N,500,NA,NA,1,10,Low,879034,875929,Off screw trap on ebb tide,NA,NA,20231003_1103_STTD_DRIFT,Drift Invertebrates,4.7999999999999154E-3,<0.001,N,NA,NA,NA,,,,
102,STTD_2023-10-03 11:03:00,NA,STTD,10/3/2023,1,11:03:00,10/3/2023 11:03,D,2,End of pole on light attenuation.,corrected 25% surface irradiance from 424.6 to 434.6,N,500,NA,NA,1,10,Low,879034,875929,Off screw trap on ebb tide,NA,NA,20231003_1103_STTD_DRIFT,Drift Invertebrates,3.7000000000002586E-3,<0.001,N,NA,NA,NA,,,,
103,STTD_2023-10-03 11:03:00,NA,STTD,10/3/2023,1,11:03:00,10/3/2023 11:03,D,2,End of pole on light attenuation.,corrected 25% surface irradiance from 424.6 to 434.6,N,500,NA,NA,1,10,Low,879034,875929,Off screw trap on ebb tide,NA,NA,20231003_1103_STTD_DRIFT,Drift Invertebrates,1.3999999999998458E-3,<0.001,N,NA,NA,NA,,,,
104,STTD_2023-10-03 11:03:00,NA,STTD,10/3/2023,1,11:03:00,10/3/2023 11:03,D,2,End of pole on light attenuation.,corrected 25% surface irradiance from 424.6 to 434.6,N,500,NA,NA,1,10,Low,879034,875929,Off screw trap on ebb tide,NA,NA,20231003_1103_STTD_DRIFT,Drift Invertebrates,1.2000000000003119E-3,<0.001,N,NA,NA,NA,,,,
105,STTD_2023-10-03 11:03:00,NA,STTD,10/3/2023,1,11:03:00,10/3/2023 11:03,D,2,End of pole on light attenuation.,corrected 25% surface irradiance from 424.6 to 434.6,N,500,NA,NA,1,10,Low,879034,875929,Off screw trap on ebb tide,NA,NA,20231003_1103_STTD_DRIFT,Drift Invertebrates,4.0000000000000036E-3,<0.001,N,NA,NA,NA,,,,
106,STTD_2023-10-03 11:03:00,NA,STTD,10/3/2023,1,11:03:00,10/3/2023 11:03,D,2,End of pole on light attenuation.,corrected 25% surface irradiance from 424.6 to 434.6,N,500,NA,NA,1,10,Low,879034,875929,Off screw trap on ebb tide,NA,NA,20231003_1103_STTD_DRIFT,Drift Invertebrates,5.3000000000000824E-3,<0.001,N,NA,NA,NA,,,,
107,STTD_2023-10-03 11:03:00,NA,STTD,10/3/2023,1,11:03:00,10/3/2023 11:03,D,2,End of pole on light attenuation.,corrected 25% surface irradiance from 424.6 to 434.6,N,500,NA,NA,1,10,Low,879034,875929,Off screw trap on ebb tide,NA,NA,20231003_1103_STTD_DRIFT,Drift Invertebrates,1.7000000000000348E-3,<0.001,N,NA,NA,NA,,,,
108,STTD_2023-12-11 09:49:00,NA,STTD,12/11/2023,1,9:49:00,12/11/2023 9:49,D,2,Used electric motor to perform tows- Not enough current. Light attenuation last measurement at total depth of RIVER,NA,N,500,NA,NA,3,10,Low,813053,805388,Used electric motor due to not enough current. Too much in sample. Could not fit everything in bottle.,NA,NA,20231211_949_STTD_DRIFT,Drift Invertebrates,<0.001,<0.001,N,NA,NA,NA,2,SAMP,,
109,STTD_2023-12-11 09:49:00,NA,STTD,12/11/2023,1,9:49:00,12/11/2023 9:49,D,2,Used electric motor to perform tows- Not enough current. Light attenuation last measurement at total depth of RIVER,NA,N,500,NA,NA,3,10,Low,813053,805388,Used electric motor due to not enough current. Too much in sample. Could not fit everything in bottle.,NA,NA,20231211_949_STTD_DRIFT,Drift Invertebrates,4.0000000000000036E-3,<0.001,N,NA,NA,NA,2,SAMP,,
110,STTD_2023-12-11 09:49:00,NA,STTD,12/11/2023,1,9:49:00,12/11/2023 9:49,D,2,Used electric motor to perform tows- Not enough current. Light attenuation last measurement at total depth of RIVER,NA,N,500,NA,NA,3,10,Low,813053,805388,Used electric motor due to not enough current. Too much in sample. Could not fit everything in bottle.,NA,NA,20231211_949_STTD_DRIFT,Drift Invertebrates,5.1299999999999901E-2,2.1599999999999842E-2,N,NA,NA,NA,2,SAMP,,
111,STTD_2023-12-11 09:49:00,NA,STTD,12/11/2023,1,9:49:00,12/11/2023 9:49,D,2,Used electric motor to perform tows- Not enough current. Light attenuation last measurement at total depth of RIVER,NA,N,500,NA,NA,3,10,Low,813053,805388,Used electric motor due to not enough current. Too much in sample. Could not fit everything in bottle.,NA,NA,20231211_949_STTD_DRIFT,Drift Invertebrates,1.3700000000000045E-2,6.2000000000002053E-3,N,NA,NA,NA,2,SAMP,,
112,STTD_2023-12-11 09:49:00,NA,STTD,12/11/2023,1,9:49:00,12/11/2023 9:49,D,2,Used electric motor to perform tows- Not enough current. Light attenuation last measurement at total depth of RIVER,NA,N,500,NA,NA,3,10,Low,813053,805388,Used electric motor due to not enough current. Too much in sample. Could not fit everything in bottle.,NA,NA,20231211_949_STTD_DRIFT,Drift Invertebrates,2.4999999999999467E-3,<0.001,N,NA,NA,NA,2,SAMP,,
113,STTD_2023-12-11 09:49:00,NA,STTD,12/11/2023,1,9:49:00,12/11/2023 9:49,D,2,Used electric motor to perform tows- Not enough current. Light attenuation last measurement at total depth of RIVER,NA,N,500,NA,NA,3,10,Low,813053,805388,Used electric motor due to not enough current. Too much in sample. Could not fit everything in bottle.,NA,NA,20231211_949_STTD_DRIFT,Drift Invertebrates,1.1999999999998678E-3,<0.001,N,NA,NA,NA,2,SAMP,,
114,STTD_2023-12-11 09:49:00,NA,STTD,12/11/2023,1,9:49:00,12/11/2023 9:49,D,2,Used electric motor to perform tows- Not enough current. Light attenuation last measurement at total depth of RIVER,NA,N,500,NA,NA,3,10,Low,813053,805388,Used electric motor due to not enough current. Too much in sample. Could not fit everything in bottle.,NA,NA,20231211_949_STTD_DRIFT,Drift Invertebrates,2.2000000000002018E-3,<0.001,N,NA,NA,NA,2,SAMP,,
115,STTD_2023-12-11 09:49:00,NA,STTD,12/11/2023,1,9:49:00,12/11/2023 9:49,D,2,Used electric motor to perform tows- Not enough current. Light attenuation last measurement at total depth of RIVER,NA,N,500,NA,NA,3,10,Low,813053,805388,Used electric motor due to not enough current. Too much in sample. Could not fit everything in bottle.,NA,NA,20231211_949_STTD_DRIFT,Drift Invertebrates,4.6000000000003816E-3,<0.001,N,NA,NA,NA,2,SAMP,,
116,STTD_2023-12-11 09:49:00,NA,STTD,12/11/2023,1,9:49:00,12/11/2023 9:49,D,2,Used electric motor to perform tows- Not enough current. Light attenuation last measurement at total depth of RIVER,NA,N,500,NA,NA,3,10,Low,813053,805388,Used electric motor due to not enough current. Too much in sample. Could not fit everything in bottle.,NA,NA,20231211_949_STTD_DRIFT,Drift Invertebrates,2.0000000000002238E-3,<0.001,N,NA,NA,NA,2,SAMP,,
117,STTD_2023-12-11 09:49:00,NA,STTD,12/11/2023,1,9:49:00,12/11/2023 9:49,D,2,Used electric motor to perform tows- Not enough current. Light attenuation last measurement at total depth of RIVER,NA,N,500,NA,NA,3,10,Low,813053,805388,Used electric motor due to not enough current. Too much in sample. Could not fit everything in bottle.,NA,NA,20231211_949_STTD_DRIFT,Drift Invertebrates,2.6000000000001577E-3,<0.001,N,NA,NA,NA,2,SAMP,,
118,STTD_2023-12-11 09:49:00,NA,STTD,12/11/2023,1,9:49:00,12/11/2023 9:49,D,2,Used electric motor to perform tows- Not enough current. Light attenuation last measurement at total depth of RIVER,NA,N,500,NA,NA,3,10,Low,813053,805388,Used electric motor due to not enough current. Too much in sample. Could not fit everything in bottle.,NA,NA,20231211_949_STTD_DRIFT,Drift Invertebrates,5.0000000000003375E-3,<0.001,N,NA,NA,NA,2,SAMP,,
